id_rosstat,indicator,vozr,grup_2,migr,mest,nazsostv,region,mun_level,munr,municipality,oktmo,mun_type,year,value,unit,period
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,1,2012,1253,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,1,2013,1148,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,1,2014,1202,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,1,2015,1224,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,1,2016,1157,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,3,2017,1186,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,3,2018,1082,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,3,2019,1253,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,3,2020,1373,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,10,2012,1253,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,10,2013,1148,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,10,2014,1202,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,10,2015,1224,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Можайское,45321000,10,2016,1157,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,1,2012,1630,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,1,2013,1558,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,1,2014,1475,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,1,2015,1924,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,1,2016,1963,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,3,2017,1754,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,3,2018,1754,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,3,2019,1083,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,3,2020,900,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,10,2012,1630,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,10,2013,1558,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,10,2014,1475,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,10,2015,1924,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Ново-Переделкино,45322000,10,2016,1963,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,1,2012,964,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,1,2013,1012,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,1,2014,1052,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,1,2015,932,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,1,2016,996,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,3,2017,991,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,3,2018,949,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,3,2019,1082,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,3,2020,899,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,10,2012,964,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,10,2013,1012,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,10,2014,1052,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,10,2015,932,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Очаково-Матвеевское,45323000,10,2016,996,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,1,2012,526,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,1,2013,506,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,1,2014,472,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,1,2015,706,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,1,2016,714,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,3,2017,897,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,3,2018,691,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,3,2019,461,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,3,2020,528,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,10,2012,526,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,10,2013,506,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,10,2014,472,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,10,2015,706,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Проспект Вернадского,45324000,10,2016,714,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,1,2012,1122,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,1,2013,1063,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,1,2014,1096,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,1,2015,1189,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,1,2016,1187,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,3,2017,1085,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,3,2018,1064,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,3,2019,1030,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,3,2020,1035,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,10,2012,1122,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,10,2013,1063,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,10,2014,1096,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,10,2015,1189,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Раменки,45325000,10,2016,1187,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,1,2012,1133,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,1,2013,1031,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,1,2014,1040,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,1,2015,1235,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,1,2016,1380,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,3,2017,1269,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,3,2018,1025,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,3,2019,1140,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,3,2020,1136,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,10,2012,1133,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,10,2013,1031,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,10,2014,1040,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,10,2015,1235,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Солнцево,45326000,10,2016,1380,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,1,2012,969,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,1,2013,926,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,1,2014,875,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,1,2015,957,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,1,2016,958,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,3,2017,936,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,3,2018,852,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,3,2019,863,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,3,2020,849,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,10,2012,969,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,10,2013,926,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,10,2014,875,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,10,2015,957,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Тропарево-Никулино,45327000,10,2016,958,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,1,2012,642,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,1,2013,643,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,1,2014,687,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,1,2015,689,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,1,2016,730,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,3,2017,688,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,3,2018,724,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,3,2019,620,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,3,2020,507,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,10,2012,642,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,10,2013,643,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,10,2014,687,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,10,2015,689,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Филевский Парк,45328000,10,2016,730,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,1,2012,864,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,1,2013,906,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,1,2014,820,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,1,2015,706,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,1,2016,773,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,3,2017,708,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,3,2018,682,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,3,2019,804,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,3,2020,773,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,10,2012,864,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,10,2013,906,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,10,2014,820,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,10,2015,706,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Фили-Давыдково,45329000,10,2016,773,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,1,2012,1211,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,1,2013,1281,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,1,2014,1375,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,1,2015,1484,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,1,2016,1693,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,3,2017,1462,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,3,2018,1394,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,3,2019,1259,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,3,2020,1048,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,10,2012,1211,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,10,2013,1281,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,10,2014,1375,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,10,2015,1484,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Крюково,45330000,10,2016,1693,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,1,2012,412,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,1,2013,389,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,1,2014,419,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,1,2015,429,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,1,2016,439,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,3,2017,428,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,3,2018,424,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,3,2019,362,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,3,2020,353,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,10,2012,412,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,10,2013,389,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,10,2014,419,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,10,2015,429,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Матушкино,45331000,10,2016,439,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,1,2012,368,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,1,2013,367,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,1,2014,414,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,1,2015,334,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,1,2016,420,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,3,2017,348,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,3,2018,337,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,3,2019,234,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,3,2020,189,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,10,2012,368,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,10,2013,367,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,10,2014,414,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,10,2015,334,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Силино,45332000,10,2016,420,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,1,2012,583,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,1,2013,623,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,1,2014,621,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,1,2015,526,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,1,2016,562,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,3,2017,569,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,3,2018,447,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,3,2019,486,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,3,2020,424,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,10,2012,583,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,10,2013,623,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,10,2014,621,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,10,2015,526,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Аэропорт,45333000,10,2016,562,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,1,2012,313,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,1,2013,283,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,1,2014,302,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,1,2015,315,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,1,2016,338,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,3,2017,275,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,3,2018,246,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,3,2019,278,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,3,2020,261,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,10,2012,313,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,10,2013,283,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,10,2014,302,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,10,2015,315,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Беговое,45334000,10,2016,338,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,1,2012,794,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,1,2013,696,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,1,2014,674,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,1,2015,686,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,1,2016,748,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,3,2017,713,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,3,2018,686,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,3,2019,750,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,3,2020,896,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,г. Москва,1,Москва,Бескудниковское,45335000,10,2012,794,чел,Значение показателя за год
